GEOID,county_name,state_name,year,median_home_value_with_mortgage,median_home_value_without_mortgage,pct_homeownership_black
47009,"Blount County, Tennessee",Tennessee,2023,287700,256500,57.7
48473,"Waller County, Texas",Texas,2023,315100,270700,29.5
26055,"Grand Traverse County, Michigan",Michigan,2023,304200,282300,76.5
17089,"Kane County, Illinois",Illinois,2023,311900,286600,47.9
06039,"Madera County, California",California,2023,375000,346900,31.6
25019,"Nantucket County, Massachusetts",Massachusetts,2023,1366300,1618700,0
20083,"Hodgeman County, Kansas",Kansas,2023,156300,87600,0
40139,"Texas County, Oklahoma",Oklahoma,2023,177000,90600,1.9
29005,"Atchison County, Missouri",Missouri,2023,111100,94100,36.8
42051,"Fayette County, Pennsylvania",Pennsylvania,2023,152800,110200,37.4
54013,"Calhoun County, West Virginia",West Virginia,2023,102700,114500,0
48485,"Wichita County, Texas",Texas,2023,166800,114700,40.1
21141,"Logan County, Kentucky",Kentucky,2023,180600,117100,56.1
02013,"Aleutians East Borough, Alaska",Alaska,2023,211100,117100,0
51035,"Carroll County, Virginia",Virginia,2023,166800,122600,38.9
01039,"Covington County, Alabama",Alabama,2023,156800,123900,52.9
40085,"Love County, Oklahoma",Oklahoma,2023,199000,136200,96
13147,"Hart County, Georgia",Georgia,2023,245200,141000,51.4
37033,"Caswell County, North Carolina",North Carolina,2023,163400,142800,72
19141,"O'Brien County, Iowa",Iowa,2023,166700,142800,0
47057,"Grainger County, Tennessee",Tennessee,2023,226900,153500,10.5
35025,"Lea County, New Mexico",New Mexico,2023,213900,156100,53.5
39135,"Preble County, Ohio",Ohio,2023,179900,156200,79.4
17167,"Sangamon County, Illinois",Illinois,2023,180900,156200,30.1
21059,"Daviess County, Kentucky",Kentucky,2023,195300,167400,37.9
21163,"Meade County, Kentucky",Kentucky,2023,203500,178300,36.6
12129,"Wakulla County, Florida",Florida,2023,237200,183400,80.4
37133,"Onslow County, North Carolina",North Carolina,2023,229200,191100,49.2
42131,"Wyoming County, Pennsylvania",Pennsylvania,2023,209700,199700,76.8
47153,"Sequatchie County, Tennessee",Tennessee,2023,241100,200200,100
56003,"Big Horn County, Wyoming",Wyoming,2023,193800,204600,0
36105,"Sullivan County, New York",New York,2023,253800,217800,41.8
23027,"Waldo County, Maine",Maine,2023,247700,226200,80.9
41061,"Union County, Oregon",Oregon,2023,267100,252600,7.2
45035,"Dorchester County, South Carolina",South Carolina,2023,309000,255800,60.6
31177,"Washington County, Nebraska",Nebraska,2023,289900,260300,0
49047,"Uintah County, Utah",Utah,2023,272700,265800,0
51149,"Prince George County, Virginia",Virginia,2023,264400,276000,65.1
51041,"Chesterfield County, Virginia",Virginia,2023,341800,321800,64.6
20091,"Johnson County, Kansas",Kansas,2023,368600,359300,27.7
08091,"Ouray County, Colorado",Colorado,2023,708500,631600,0
48169,"Garza County, Texas",Texas,2023,215800,71200,9.6
20105,"Lincoln County, Kansas",Kansas,2023,110300,77700,0
12077,"Liberty County, Florida",Florida,2023,178600,92900,94.2
28025,"Clay County, Mississippi",Mississippi,2023,160200,101300,62.9
12013,"Calhoun County, Florida",Florida,2023,157700,111700,64.2
13189,"McDuffie County, Georgia",Georgia,2023,184500,111900,51
28035,"Forrest County, Mississippi",Mississippi,2023,172200,118400,35.6
30075,"Powder River County, Montana",Montana,2023,198300,122800,0
27127,"Redwood County, Minnesota",Minnesota,2023,156100,142900,15.9
48441,"Taylor County, Texas",Texas,2023,214700,150500,38.1
48289,"Leon County, Texas",Texas,2023,201200,166700,59.4
37105,"Lee County, North Carolina",North Carolina,2023,235200,168900,45.9
17141,"Ogle County, Illinois",Illinois,2023,189400,173000,53.2
18089,"Lake County, Indiana",Indiana,2023,228900,185400,41.4
27075,"Lake County, Minnesota",Minnesota,2023,232600,212500,0
48043,"Brewster County, Texas",Texas,2023,217000,214900,57.2
37009,"Ashe County, North Carolina",North Carolina,2023,228500,216000,100
48439,"Tarrant County, Texas",Texas,2023,316000,255400,37.2
51093,"Isle of Wight County, Virginia",Virginia,2023,357300,266800,69.5
42029,"Chester County, Pennsylvania",Pennsylvania,2023,473900,434300,45.9
40075,"Kiowa County, Oklahoma",Oklahoma,2023,120300,66000,24.4
31095,"Jefferson County, Nebraska",Nebraska,2023,147600,84100,0
48343,"Morris County, Texas",Texas,2023,187200,94200,52.9
40105,"Nowata County, Oklahoma",Oklahoma,2023,146000,96000,48.8
20137,"Norton County, Kansas",Kansas,2023,109900,104300,0
48465,"Val Verde County, Texas",Texas,2023,203100,111900,39.3
31033,"Cheyenne County, Nebraska",Nebraska,2023,150700,113900,0
48429,"Stephens County, Texas",Texas,2023,89800,116100,100
19123,"Mahaska County, Iowa",Iowa,2023,157400,117900,0
19109,"Kossuth County, Iowa",Iowa,2023,145300,120100,37.7
47029,"Cocke County, Tennessee",Tennessee,2023,157000,128400,66.1
18049,"Fulton County, Indiana",Indiana,2023,160400,131400,78.1
40031,"Comanche County, Oklahoma",Oklahoma,2023,167600,131800,38.5
19161,"Sac County, Iowa",Iowa,2023,143800,134000,22.3
37143,"Perquimans County, North Carolina",North Carolina,2023,241400,146800,64.7
47171,"Unicoi County, Tennessee",Tennessee,2023,185000,150600,0
48481,"Wharton County, Texas",Texas,2023,218600,156700,49.7
26155,"Shiawassee County, Michigan",Michigan,2023,168400,158300,39.7
36051,"Livingston County, New York",New York,2023,175900,159200,28.9
18015,"Carroll County, Indiana",Indiana,2023,169700,160900,0
47081,"Hickman County, Tennessee",Tennessee,2023,223400,160900,70.6
48183,"Gregg County, Texas",Texas,2023,200300,167900,42.3
47157,"Shelby County, Tennessee",Tennessee,2023,250300,178100,42.5
39149,"Shelby County, Ohio",Ohio,2023,192200,185400,16.4
28121,"Rankin County, Mississippi",Mississippi,2023,238200,191900,62.6
56009,"Converse County, Wyoming",Wyoming,2023,277800,249200,0
13077,"Coweta County, Georgia",Georgia,2023,337500,280600,50.3
27041,"Douglas County, Minnesota",Minnesota,2023,291100,292800,0
33013,"Merrimack County, New Hampshire",New Hampshire,2023,345700,297900,16.3
37129,"New Hanover County, North Carolina",North Carolina,2023,356900,345900,39.2
51830,"Williamsburg city, Virginia",Virginia,2023,369900,420200,30.6
30057,"Madison County, Montana",Montana,2023,449000,436500,0
49049,"Utah County, Utah",Utah,2023,494700,471800,34.1
25009,"Essex County, Massachusetts",Massachusetts,2023,591400,564400,43.3
22107,"Tensas Parish, Louisiana",Louisiana,2023,105300,66000,60.1
28157,"Wilkinson County, Mississippi",Mississippi,2023,,78100,71.5
13243,"Randolph County, Georgia",Georgia,2023,124200,86700,39.7
31169,"Thayer County, Nebraska",Nebraska,2023,122700,95500,0
45031,"Darlington County, South Carolina",South Carolina,2023,183600,96600,54.6
01121,"Talladega County, Alabama",Alabama,2023,165200,105700,56.9
19025,"Calhoun County, Iowa",Iowa,2023,120200,109700,40.5
39125,"Paulding County, Ohio",Ohio,2023,141700,115400,100
26157,"Tuscola County, Michigan",Michigan,2023,148600,123700,48.7
26057,"Gratiot County, Michigan",Michigan,2023,144500,125000,78.9
01055,"Etowah County, Alabama",Alabama,2023,179200,134300,44
13183,"Long County, Georgia",Georgia,2023,226400,138500,51.1
27167,"Wilkin County, Minnesota",Minnesota,2023,182700,146800,0
13143,"Haralson County, Georgia",Georgia,2023,259500,162900,66
33007,"Coos County, New Hampshire",New Hampshire,2023,171500,167200,0
42115,"Susquehanna County, Pennsylvania",Pennsylvania,2023,213300,200600,78.3
30045,"Judith Basin County, Montana",Montana,2023,244100,202100,0
50019,"Orleans County, Vermont",Vermont,2023,219800,202800,93.3
48381,"Randall County, Texas",Texas,2023,231100,220400,28.8
16035,"Clearwater County, Idaho",Idaho,2023,253500,222800,0
16051,"Jefferson County, Idaho",Idaho,2023,389900,229400,0
51775,"Salem city, Virginia",Virginia,2023,245200,243100,35.2
38105,"Williams County, North Dakota",North Dakota,2023,286800,246600,43.7
51109,"Louisa County, Virginia",Virginia,2023,286700,247500,70.2
46127,"Union County, South Dakota",South Dakota,2023,272000,262800,17.8
53071,"Walla Walla County, Washington",Washington,2023,390100,351800,73.3
53045,"Mason County, Washington",Washington,2023,385000,357800,56.8
51630,"Fredericksburg city, Virginia",Virginia,2023,488100,389800,27.6
48125,"Dickens County, Texas",Texas,2023,134700,57500,47.5
38037,"Grant County, North Dakota",North Dakota,2023,108900,80500,0
13267,"Tattnall County, Georgia",Georgia,2023,179200,83200,54.9
12047,"Hamilton County, Florida",Florida,2023,138600,86400,55.6
31075,"Grant County, Nebraska",Nebraska,2023,207800,102900,0
12039,"Gadsden County, Florida",Florida,2023,200500,114200,66.8
26145,"Saginaw County, Michigan",Michigan,2023,156900,117800,49.3
39029,"Columbiana County, Ohio",Ohio,2023,155700,118700,50.6
18131,"Pulaski County, Indiana",Indiana,2023,139700,128800,75.1
48225,"Houston County, Texas",Texas,2023,166700,144800,41
42009,"Bedford County, Pennsylvania",Pennsylvania,2023,191200,156400,62.5
51135,"Nottoway County, Virginia",Virginia,2023,202500,165000,49.5
05031,"Craighead County, Arkansas",Arkansas,2023,215800,176600,17.8
27153,"Todd County, Minnesota",Minnesota,2023,192900,184000,13.8
29203,"Shannon County, Missouri",Missouri,2023,134000,185400,0
30021,"Dawson County, Montana",Montana,2023,184200,190300,0
51053,"Dinwiddie County, Virginia",Virginia,2023,261200,214900,69.6
42133,"York County, Pennsylvania",Pennsylvania,2023,242500,219500,45.2
39057,"Greene County, Ohio",Ohio,2023,245400,226000,41.4
13127,"Glynn County, Georgia",Georgia,2023,291800,229300,41.8
55055,"Jefferson County, Wisconsin",Wisconsin,2023,264700,236300,36.5
08033,"Dolores County, Colorado",Colorado,2023,214700,236900,0
41023,"Grant County, Oregon",Oregon,2023,216700,237100,0
44003,"Kent County, Rhode Island",Rhode Island,2023,342400,312800,60.8
49053,"Washington County, Utah",Utah,2023,467800,461400,54.4
13117,"Forsyth County, Georgia",Georgia,2023,503700,465700,70.4
24031,"Montgomery County, Maryland",Maryland,2023,618500,606700,43
06061,"Placer County, California",California,2023,668200,634000,63.7
51690,"Martinsville city, Virginia",Virginia,2023,106100,77800,39.8
05021,"Clay County, Arkansas",Arkansas,2023,103000,79900,0
01091,"Marengo County, Alabama",Alabama,2023,125400,85100,59.4
51185,"Tazewell County, Virginia",Virginia,2023,150300,103100,24.3
22113,"Vermilion Parish, Louisiana",Louisiana,2023,209900,109800,48.3
21061,"Edmonson County, Kentucky",Kentucky,2023,175900,113500,100
17173,"Shelby County, Illinois",Illinois,2023,140900,121600,0
42031,"Clarion County, Pennsylvania",Pennsylvania,2023,165400,128100,0
13245,"Richmond County, Georgia",Georgia,2023,183000,131000,44.3
54017,"Doddridge County, West Virginia",West Virginia,2023,181700,137900,0
37051,"Cumberland County, North Carolina",North Carolina,2023,205200,137900,45.3
29131,"Miller County, Missouri",Missouri,2023,184600,149500,0
37041,"Chowan County, North Carolina",North Carolina,2023,214300,174300,52.9
45003,"Aiken County, South Carolina",South Carolina,2023,217500,175300,62.7
27149,"Stevens County, Minnesota",Minnesota,2023,181900,177700,0
19095,"Iowa County, Iowa",Iowa,2023,191600,186600,0
46057,"Hamlin County, South Dakota",South Dakota,2023,210700,204800,97.8
38025,"Dunn County, North Dakota",North Dakota,2023,309300,221800,95.8
22089,"St. Charles Parish, Louisiana",Louisiana,2023,278700,227000,61.5
12127,"Volusia County, Florida",Florida,2023,292300,253000,45.8
31153,"Sarpy County, Nebraska",Nebraska,2023,295000,268000,49.6
36001,"Albany County, New York",New York,2023,282700,269100,26.2
46033,"Custer County, South Dakota",South Dakota,2023,366500,288000,85.6
30089,"Sanders County, Montana",Montana,2023,337300,312800,0
53005,"Benton County, Washington",Washington,2023,388900,328700,36.9
48031,"Blanco County, Texas",Texas,2023,439700,343000,100
48491,"Williamson County, Texas",Texas,2023,425600,387700,47
06011,"Colusa County, California",California,2023,366700,389300,77.8
08069,"Larimer County, Colorado",Colorado,2023,543000,502300,36.8
15003,"Honolulu County, Hawaii",Hawaii,2023,870400,878400,26.7
25007,"Dukes County, Massachusetts",Massachusetts,2023,1048400,1175900,56
21133,"Letcher County, Kentucky",Kentucky,2023,109100,57600,51.9
35006,"Cibola County, New Mexico",New Mexico,2023,163200,77800,78.3
13261,"Sumter County, Georgia",Georgia,2023,157100,89100,42.3
17051,"Fayette County, Illinois",Illinois,2023,129900,98400,90.2
01017,"Chambers County, Alabama",Alabama,2023,156900,103000,60.5
48277,"Lamar County, Texas",Texas,2023,216300,127900,39.3
19135,"Monroe County, Iowa",Iowa,2023,143600,129900,100
13119,"Franklin County, Georgia",Georgia,2023,208200,131700,62.8
27125,"Red Lake County, Minnesota",Minnesota,2023,168100,132700,0
47071,"Hardin County, Tennessee",Tennessee,2023,167200,141400,46.8
26033,"Chippewa County, Michigan",Michigan,2023,158900,143800,18.4
19097,"Jackson County, Iowa",Iowa,2023,189100,149500,0
48099,"Coryell County, Texas",Texas,2023,192900,150500,39.2
54063,"Monroe County, West Virginia",West Virginia,2023,134500,157100,33.1
23007,"Franklin County, Maine",Maine,2023,181500,169800,61.6
20173,"Sedgwick County, Kansas",Kansas,2023,202100,170500,35.4
40153,"Woodward County, Oklahoma",Oklahoma,2023,183400,172700,71.9
45007,"Anderson County, South Carolina",South Carolina,2023,236000,176200,50.1
19011,"Benton County, Iowa",Iowa,2023,212100,185600,0
41045,"Malheur County, Oregon",Oregon,2023,253200,191900,63.4
18019,"Clark County, Indiana",Indiana,2023,220500,192600,50.3
22075,"Plaquemines Parish, Louisiana",Louisiana,2023,369000,195600,66
18037,"Dubois County, Indiana",Indiana,2023,214100,210500,68.4
56013,"Fremont County, Wyoming",Wyoming,2023,281500,223500,0
08103,"Rio Blanco County, Colorado",Colorado,2023,249000,233200,0
45051,"Horry County, South Carolina",South Carolina,2023,276600,236300,50.3
48329,"Midland County, Texas",Texas,2023,331900,240100,55.5
13291,"Union County, Georgia",Georgia,2023,290400,244100,0
16009,"Benewah County, Idaho",Idaho,2023,265300,249800,0
39103,"Medina County, Ohio",Ohio,2023,274000,255000,33.3
50003,"Bennington County, Vermont",Vermont,2023,254100,261800,15.1
51121,"Montgomery County, Virginia",Virginia,2023,299600,267900,22.8
08043,"Fremont County, Colorado",Colorado,2023,291000,272500,68.5
29183,"St. Charles County, Missouri",Missouri,2023,302300,282700,54.9
27109,"Olmsted County, Minnesota",Minnesota,2023,317100,289200,24
37089,"Henderson County, North Carolina",North Carolina,2023,330700,294100,56.4
49035,"Salt Lake County, Utah",Utah,2023,487800,475300,25.1
56039,"Teton County, Wyoming",Wyoming,2023,1196000,1902600,0
18117,"Orange County, Indiana",Indiana,2023,170000,108200,93.1
17015,"Carroll County, Illinois",Illinois,2023,119600,108800,77.8
05083,"Logan County, Arkansas",Arkansas,2023,153200,109400,76.7
05059,"Hot Spring County, Arkansas",Arkansas,2023,171100,111100,51.9
21197,"Powell County, Kentucky",Kentucky,2023,159700,118300,13.8
17087,"Johnson County, Illinois",Illinois,2023,175500,118500,28.2
54083,"Randolph County, West Virginia",West Virginia,2023,154100,118900,67.5
22045,"Iberia Parish, Louisiana",Louisiana,2023,186600,121400,46.6
40013,"Bryan County, Oklahoma",Oklahoma,2023,187300,125600,31.8
12055,"Highlands County, Florida",Florida,2023,222900,142600,51.3
22073,"Ouachita Parish, Louisiana",Louisiana,2023,207100,150700,36.4
12041,"Gilchrist County, Florida",Florida,2023,207800,159900,67
20059,"Franklin County, Kansas",Kansas,2023,205000,166400,91.8
18129,"Posey County, Indiana",Indiana,2023,230200,188700,100
19149,"Plymouth County, Iowa",Iowa,2023,233300,197400,0
47155,"Sevier County, Tennessee",Tennessee,2023,287800,222400,36
53049,"Pacific County, Washington",Washington,2023,315200,239200,16.2
13029,"Bryan County, Georgia",Georgia,2023,336600,239700,70.2
47169,"Trousdale County, Tennessee",Tennessee,2023,299600,264000,50.1
37031,"Carteret County, North Carolina",North Carolina,2023,326800,272600,52.2
12097,"Osceola County, Florida",Florida,2023,329900,282000,63.9
30061,"Mineral County, Montana",Montana,2023,315300,309800,100
55133,"Waukesha County, Wisconsin",Wisconsin,2023,377000,366900,29.4
08111,"San Juan County, Colorado",Colorado,2023,539600,371400,0
04013,"Maricopa County, Arizona",Arizona,2023,432000,373300,35.5
37135,"Orange County, North Carolina",North Carolina,2023,447000,396600,43
53067,"Thurston County, Washington",Washington,2023,460700,425000,49.7
28019,"Choctaw County, Mississippi",Mississippi,2023,147700,88300,74.1
31103,"Keya Paha County, Nebraska",Nebraska,2023,240600,93600,0
20201,"Washington County, Kansas",Kansas,2023,124400,97600,0
05097,"Montgomery County, Arkansas",Arkansas,2023,213400,97700,26.3
51089,"Henry County, Virginia",Virginia,2023,138100,109400,68.9
38033,"Golden Valley County, North Dakota",North Dakota,2023,191700,110700,0
21027,"Breckinridge County, Kentucky",Kentucky,2023,166300,115500,56.4
36023,"Cortland County, New York",New York,2023,167600,139300,36.9
36049,"Lewis County, New York",New York,2023,167300,142300,26.8
29127,"Marion County, Missouri",Missouri,2023,168000,144300,43
18159,"Tipton County, Indiana",Indiana,2023,168800,156500,100
36077,"Otsego County, New York",New York,2023,184700,165800,74.3
29099,"Jefferson County, Missouri",Missouri,2023,234200,188600,40.7
35039,"Rio Arriba County, New Mexico",New Mexico,2023,260800,205000,19.5
13035,"Butts County, Georgia",Georgia,2023,243100,205300,45
06049,"Modoc County, California",California,2023,198600,214900,0
51007,"Amelia County, Virginia",Virginia,2023,247200,227000,91.7
29209,"Stone County, Missouri",Missouri,2023,240100,230600,83.7
30053,"Lincoln County, Montana",Montana,2023,256800,261000,0
51015,"Augusta County, Virginia",Virginia,2023,290600,263900,52.6
12117,"Seminole County, Florida",Florida,2023,370900,324600,43.2
41039,"Lane County, Oregon",Oregon,2023,410300,368400,29.7
