GEOID,county_name,state_name,year,median_property_tax_with_mortgage,median_property_tax_without_mortgage
29083,"Henry County, Missouri",Missouri,2023,1276,1152
16029,"Caribou County, Idaho",Idaho,2023,1348,1300
29031,"Cape Girardeau County, Missouri",Missouri,2023,1467,1309
26151,"Sanilac County, Michigan",Michigan,2023,1496,1479
51103,"Lancaster County, Virginia",Virginia,2023,1431,1616
13029,"Bryan County, Georgia",Georgia,2023,2750,1680
26023,"Branch County, Michigan",Michigan,2023,1905,1707
06031,"Kings County, California",California,2023,2468,1880
53069,"Wahkiakum County, Washington",Washington,2023,2331,1920
37021,"Buncombe County, North Carolina",North Carolina,2023,2272,1969
13177,"Lee County, Georgia",Georgia,2023,2338,2079
17023,"Clark County, Illinois",Illinois,2023,2061,2085
16055,"Kootenai County, Idaho",Idaho,2023,2181,2252
19059,"Dickinson County, Iowa",Iowa,2023,2356,2594
42099,"Perry County, Pennsylvania",Pennsylvania,2023,2867,2618
49035,"Salt Lake County, Utah",Utah,2023,2704,2784
17091,"Kankakee County, Illinois",Illinois,2023,4615,3363
20045,"Douglas County, Kansas",Kansas,2023,3504,3516
31109,"Lancaster County, Nebraska",Nebraska,2023,4079,4016
17203,"Woodford County, Illinois",Illinois,2023,4397,4045
24031,"Montgomery County, Maryland",Maryland,2023,5287,5470
34033,"Salem County, New Jersey",New Jersey,2023,6886,6551
01119,"Sumter County, Alabama",Alabama,2023,335,278
01027,"Clay County, Alabama",Alabama,2023,377,285
01005,"Barbour County, Alabama",Alabama,2023,585,289
04011,"Greenlee County, Arizona",Arizona,2023,610,446
40065,"Jackson County, Oklahoma",Oklahoma,2023,1501,496
51105,"Lee County, Virginia",Virginia,2023,778,506
54091,"Taylor County, West Virginia",West Virginia,2023,951,523
05043,"Drew County, Arkansas",Arkansas,2023,604,556
18155,"Switzerland County, Indiana",Indiana,2023,967,563
47077,"Henderson County, Tennessee",Tennessee,2023,866,676
18055,"Greene County, Indiana",Indiana,2023,1041,757
21137,"Lincoln County, Kentucky",Kentucky,2023,1165,771
21149,"McLean County, Kentucky",Kentucky,2023,1020,900
48489,"Willacy County, Texas",Texas,2023,2340,931
13205,"Mitchell County, Georgia",Georgia,2023,1733,952
27069,"Kittson County, Minnesota",Minnesota,2023,1483,1003
39001,"Adams County, Ohio",Ohio,2023,1470,1082
06049,"Modoc County, California",California,2023,1976,1222
51019,"Bedford County, Virginia",Virginia,2023,1292,1227
51520,"Bristol city, Virginia",Virginia,2023,1315,1252
39013,"Belmont County, Ohio",Ohio,2023,1487,1333
08119,"Teller County, Colorado",Colorado,2023,1637,1424
37087,"Haywood County, North Carolina",North Carolina,2023,1543,1518
21021,"Boyle County, Kentucky",Kentucky,2023,1817,1596
37089,"Henderson County, North Carolina",North Carolina,2023,1682,1639
13297,"Walton County, Georgia",Georgia,2023,2712,1689
31097,"Johnson County, Nebraska",Nebraska,2023,2272,1725
22071,"Orleans Parish, Louisiana",Louisiana,2023,2859,1735
46061,"Hanson County, South Dakota",South Dakota,2023,2085,1883
48093,"Comanche County, Texas",Texas,2023,2400,1932
48325,"Medina County, Texas",Texas,2023,3565,1997
16027,"Canyon County, Idaho",Idaho,2023,1994,2005
55041,"Forest County, Wisconsin",Wisconsin,2023,1926,2067
31101,"Keith County, Nebraska",Nebraska,2023,2198,2209
17011,"Bureau County, Illinois",Illinois,2023,2613,2383
12089,"Nassau County, Florida",Florida,2023,2627,2401
36045,"Jefferson County, New York",New York,2023,3089,2515
42131,"Wyoming County, Pennsylvania",Pennsylvania,2023,2759,2767
26005,"Allegan County, Michigan",Michigan,2023,2819,2767
06005,"Amador County, California",California,2023,3001,2814
55111,"Sauk County, Wisconsin",Wisconsin,2023,3758,3397
41067,"Washington County, Oregon",Oregon,2023,4863,4825
36103,"Suffolk County, New York",New York,2023,10001,10001
54109,"Wyoming County, West Virginia",West Virginia,2023,389,328
17153,"Pulaski County, Illinois",Illinois,2023,1080,532
28157,"Wilkinson County, Mississippi",Mississippi,2023,971,539
48229,"Hudspeth County, Texas",Texas,2023,1027,660
51173,"Smyth County, Virginia",Virginia,2023,872,688
47023,"Chester County, Tennessee",Tennessee,2023,1020,724
37095,"Hyde County, North Carolina",North Carolina,2023,619,798
47073,"Hawkins County, Tennessee",Tennessee,2023,1009,852
49015,"Emery County, Utah",Utah,2023,1251,1010
21145,"McCracken County, Kentucky",Kentucky,2023,1476,1094
18161,"Union County, Indiana",Indiana,2023,1151,1133
38041,"Hettinger County, North Dakota",North Dakota,2023,1399,1150
48271,"Kinney County, Texas",Texas,2023,2097,1198
26069,"Iosco County, Michigan",Michigan,2023,1407,1217
18001,"Adams County, Indiana",Indiana,2023,1310,1269
45079,"Richland County, South Carolina",South Carolina,2023,1697,1284
37149,"Polk County, North Carolina",North Carolina,2023,1677,1567
20023,"Cheyenne County, Kansas",Kansas,2023,1637,1684
48319,"Mason County, Texas",Texas,2023,3757,1832
31127,"Nemaha County, Nebraska",Nebraska,2023,1606,1867
39117,"Morrow County, Ohio",Ohio,2023,2278,2061
06039,"Madera County, California",California,2023,2734,2244
53013,"Columbia County, Washington",Washington,2023,2154,2312
06023,"Humboldt County, California",California,2023,2983,2336
53021,"Franklin County, Washington",Washington,2023,2701,2495
08005,"Arapahoe County, Colorado",Colorado,2023,2789,2709
08059,"Jefferson County, Colorado",Colorado,2023,2869,2862
02090,"Fairbanks North Star Borough, Alaska",Alaska,2023,3829,2922
28055,"Issaquena County, Mississippi",Mississippi,2023,1214,199
05027,"Columbia County, Arkansas",Arkansas,2023,893,518
05141,"Van Buren County, Arkansas",Arkansas,2023,636,527
40105,"Nowata County, Oklahoma",Oklahoma,2023,1122,584
47025,"Claiborne County, Tennessee",Tennessee,2023,831,631
22063,"Livingston Parish, Louisiana",Louisiana,2023,1239,672
21161,"Mason County, Kentucky",Kentucky,2023,1241,795
48127,"Dimmit County, Texas",Texas,2023,1465,802
22023,"Cameron Parish, Louisiana",Louisiana,2023,0,804
21003,"Allen County, Kentucky",Kentucky,2023,1189,830
05131,"Sebastian County, Arkansas",Arkansas,2023,1234,878
48129,"Donley County, Texas",Texas,2023,2244,918
37171,"Surry County, North Carolina",North Carolina,2023,1152,926
16067,"Minidoka County, Idaho",Idaho,2023,1337,1053
13277,"Tift County, Georgia",Georgia,2023,1435,1102
48347,"Nacogdoches County, Texas",Texas,2023,2198,1134
20205,"Wilson County, Kansas",Kansas,2023,1406,1142
29089,"Howard County, Missouri",Missouri,2023,1388,1153
21163,"Meade County, Kentucky",Kentucky,2023,1585,1166
48443,"Terrell County, Texas",Texas,2023,1540,1208
27043,"Faribault County, Minnesota",Minnesota,2023,1310,1220
39065,"Hardin County, Ohio",Ohio,2023,1716,1245
48415,"Scurry County, Texas",Texas,2023,2695,1246
19173,"Taylor County, Iowa",Iowa,2023,1387,1250
46085,"Lyman County, South Dakota",South Dakota,2023,2063,1250
20163,"Rooks County, Kansas",Kansas,2023,1893,1376
41045,"Malheur County, Oregon",Oregon,2023,2058,1538
46119,"Sully County, South Dakota",South Dakota,2023,1813,1558
08007,"Archuleta County, Colorado",Colorado,2023,1513,1562
13225,"Peach County, Georgia",Georgia,2023,2408,1577
48467,"Van Zandt County, Texas",Texas,2023,2833,1620
51770,"Roanoke city, Virginia",Virginia,2023,1888,1742
26165,"Wexford County, Michigan",Michigan,2023,1917,1797
19091,"Humboldt County, Iowa",Iowa,2023,1933,1807
13013,"Barrow County, Georgia",Georgia,2023,2246,1835
40017,"Canadian County, Oklahoma",Oklahoma,2023,2374,1993
55099,"Price County, Wisconsin",Wisconsin,2023,2211,2027
26145,"Saginaw County, Michigan",Michigan,2023,2314,2045
41011,"Coos County, Oregon",Oregon,2023,2315,2121
39169,"Wayne County, Ohio",Ohio,2023,2541,2333
24047,"Worcester County, Maryland",Maryland,2023,2652,2593
35028,"Los Alamos County, New Mexico",New Mexico,2023,2570,2635
26055,"Grand Traverse County, Michigan",Michigan,2023,2926,2845
48265,"Kerr County, Texas",Texas,2023,3340,2903
17167,"Sangamon County, Illinois",Illinois,2023,3651,2981
24009,"Calvert County, Maryland",Maryland,2023,3841,3906
02050,"Bethel Census Area, Alaska",Alaska,2023,0,199
22027,"Claiborne Parish, Louisiana",Louisiana,2023,467,229
22099,"St. Martin Parish, Louisiana",Louisiana,2023,984,332
02068,"Denali Borough, Alaska",Alaska,2023,0,350
40069,"Johnston County, Oklahoma",Oklahoma,2023,856,497
21045,"Casey County, Kentucky",Kentucky,2023,1066,543
51690,"Martinsville city, Virginia",Virginia,2023,797,673
18083,"Knox County, Indiana",Indiana,2023,1028,714
40091,"McIntosh County, Oklahoma",Oklahoma,2023,898,721
54011,"Cabell County, West Virginia",West Virginia,2023,1160,784
29131,"Miller County, Missouri",Missouri,2023,1196,908
27089,"Marshall County, Minnesota",Minnesota,2023,1341,1191
19109,"Kossuth County, Iowa",Iowa,2023,1544,1327
13087,"Decatur County, Georgia",Georgia,2023,1353,1352
42033,"Clearfield County, Pennsylvania",Pennsylvania,2023,1691,1352
39059,"Guernsey County, Ohio",Ohio,2023,1659,1436
18173,"Warrick County, Indiana",Indiana,2023,1536,1440
20053,"Ellsworth County, Kansas",Kansas,2023,1978,1457
08015,"Chaffee County, Colorado",Colorado,2023,1717,1597
48285,"Lavaca County, Texas",Texas,2023,2791,1683
39099,"Mahoning County, Ohio",Ohio,2023,2223,1687
16077,"Power County, Idaho",Idaho,2023,1489,1690
20127,"Morris County, Kansas",Kansas,2023,2142,1707
42073,"Lawrence County, Pennsylvania",Pennsylvania,2023,2159,1768
20155,"Reno County, Kansas",Kansas,2023,2381,1844
19165,"Shelby County, Iowa",Iowa,2023,1942,2037
30017,"Custer County, Montana",Montana,2023,2352,2117
20061,"Geary County, Kansas",Kansas,2023,2817,2257
06101,"Sutter County, California",California,2023,3323,2646
39089,"Licking County, Ohio",Ohio,2023,3387,2754
39025,"Clermont County, Ohio",Ohio,2023,3326,2834
36051,"Livingston County, New York",New York,2023,4534,3676
53029,"Island County, Washington",Washington,2023,3708,3873
33017,"Strafford County, New Hampshire",New Hampshire,2023,6944,5841
17197,"Will County, Illinois",Illinois,2023,7207,6467
22065,"Madison Parish, Louisiana",Louisiana,2023,384,199
51027,"Buchanan County, Virginia",Virginia,2023,611,383
45005,"Allendale County, South Carolina",South Carolina,2023,585,454
21011,"Bath County, Kentucky",Kentucky,2023,958,535
21205,"Rowan County, Kentucky",Kentucky,2023,1104,550
13003,"Atkinson County, Georgia",Georgia,2023,910,554
51595,"Emporia city, Virginia",Virginia,2023,1399,766
28067,"Jones County, Mississippi",Mississippi,2023,1384,884
27117,"Pipestone County, Minnesota",Minnesota,2023,1106,1206
19143,"Osceola County, Iowa",Iowa,2023,1312,1288
27125,"Red Lake County, Minnesota",Minnesota,2023,1700,1301
27165,"Watonwan County, Minnesota",Minnesota,2023,1854,1308
29177,"Ray County, Missouri",Missouri,2023,1668,1327
26133,"Osceola County, Michigan",Michigan,2023,1592,1394
21005,"Anderson County, Kentucky",Kentucky,2023,1839,1445
48003,"Andrews County, Texas",Texas,2023,3024,1541
31039,"Cuming County, Nebraska",Nebraska,2023,2177,1619
20109,"Logan County, Kansas",Kansas,2023,2352,1816
30007,"Broadwater County, Montana",Montana,2023,2267,2083
06029,"Kern County, California",California,2023,3142,2235
51127,"New Kent County, Virginia",Virginia,2023,2591,2344
55103,"Richland County, Wisconsin",Wisconsin,2023,2565,2598
17119,"Madison County, Illinois",Illinois,2023,3604,2691
17103,"Lee County, Illinois",Illinois,2023,3189,2766
53015,"Cowlitz County, Washington",Washington,2023,3096,2768
36121,"Wyoming County, New York",New York,2023,3830,3263
50019,"Orleans County, Vermont",Vermont,2023,3635,3457
49043,"Summit County, Utah",Utah,2023,3388,3770
36027,"Dutchess County, New York",New York,2023,7498,6688
40149,"Washita County, Oklahoma",Oklahoma,2023,753,460
54067,"Nicholas County, West Virginia",West Virginia,2023,685,464
05121,"Randolph County, Arkansas",Arkansas,2023,581,488
28147,"Walthall County, Mississippi",Mississippi,2023,1275,690
51017,"Bath County, Virginia",Virginia,2023,917,770
32027,"Pershing County, Nevada",Nevada,2023,1288,857
22087,"St. Bernard Parish, Louisiana",Louisiana,2023,1007,891
45063,"Lexington County, South Carolina",South Carolina,2023,1235,893
38075,"Renville County, North Dakota",North Dakota,2023,1193,988
12107,"Putnam County, Florida",Florida,2023,1410,992
39115,"Morgan County, Ohio",Ohio,2023,1383,1049
48059,"Callahan County, Texas",Texas,2023,2047,1049
38045,"LaMoure County, North Dakota",North Dakota,2023,1155,1133
48133,"Eastland County, Texas",Texas,2023,2137,1161
41037,"Lake County, Oregon",Oregon,2023,1947,1192
13127,"Glynn County, Georgia",Georgia,2023,1984,1215
18137,"Ripley County, Indiana",Indiana,2023,1153,1244
37133,"Onslow County, North Carolina",North Carolina,2023,1451,1358
48213,"Henderson County, Texas",Texas,2023,2670,1368
26039,"Crawford County, Michigan",Michigan,2023,1550,1734
23017,"Oxford County, Maine",Maine,2023,2293,1867
31185,"York County, Nebraska",Nebraska,2023,2293,1947
30093,"Silver Bow County, Montana",Montana,2023,2449,2227
24011,"Caroline County, Maryland",Maryland,2023,2536,2478
39113,"Montgomery County, Ohio",Ohio,2023,3192,2668
51710,"Norfolk city, Virginia",Virginia,2023,2745,2720
17099,"LaSalle County, Illinois",Illinois,2023,3692,2867
31155,"Saunders County, Nebraska",Nebraska,2023,3272,3218
44009,"Washington County, Rhode Island",Rhode Island,2023,4857,5182
34009,"Cape May County, New Jersey",New Jersey,2023,5242,5218
08011,"Bent County, Colorado",Colorado,2023,543,514
48279,"Lamb County, Texas",Texas,2023,2234,627
13301,"Warren County, Georgia",Georgia,2023,984,669
54057,"Mineral County, West Virginia",West Virginia,2023,968,700
47185,"White County, Tennessee",Tennessee,2023,919,709
18025,"Crawford County, Indiana",Indiana,2023,1048,743
47019,"Carter County, Tennessee",Tennessee,2023,867,803
21155,"Marion County, Kentucky",Kentucky,2023,1237,940
31115,"Loup County, Nebraska",Nebraska,2023,1000,959
37007,"Anson County, North Carolina",North Carolina,2023,1219,1002
13249,"Schley County, Georgia",Georgia,2023,1714,1041
45035,"Dorchester County, South Carolina",South Carolina,2023,1882,1274
13311,"White County, Georgia",Georgia,2023,1866,1398
29113,"Lincoln County, Missouri",Missouri,2023,1845,1500
48337,"Montague County, Texas",Texas,2023,2180,1517
30003,"Big Horn County, Montana",Montana,2023,1432,1528
49039,"Sanpete County, Utah",Utah,2023,1533,1542
48375,"Potter County, Texas",Texas,2023,2615,1613
02070,"Dillingham Census Area, Alaska",Alaska,2023,3410,1638
48159,"Franklin County, Texas",Texas,2023,2488,1643
30041,"Hill County, Montana",Montana,2023,2243,1709
12019,"Clay County, Florida",Florida,2023,2273,1762
26149,"St. Joseph County, Michigan",Michigan,2023,1909,1806
51570,"Colonial Heights city, Virginia",Virginia,2023,2040,2246
41027,"Hood River County, Oregon",Oregon,2023,3367,3345
36093,"Schenectady County, New York",New York,2023,5888,4690
34035,"Somerset County, New Jersey",New Jersey,2023,10001,10001
04001,"Apache County, Arizona",Arizona,2023,793,520
08115,"Sedgwick County, Colorado",Colorado,2023,788,568
29093,"Iron County, Missouri",Missouri,2023,875,624
22095,"St. John the Baptist Parish, Louisiana",Louisiana,2023,890,709
29205,"Shelby County, Missouri",Missouri,2023,842,719
51720,"Norton city, Virginia",Virginia,2023,1112,725
21039,"Carlisle County, Kentucky",Kentucky,2023,1094,773
04027,"Yuma County, Arizona",Arizona,2023,1469,979
13129,"Gordon County, Georgia",Georgia,2023,1667,1057
47167,"Tipton County, Tennessee",Tennessee,2023,1204,1060
13273,"Terrell County, Georgia",Georgia,2023,1325,1130
22033,"East Baton Rouge Parish, Louisiana",Louisiana,2023,1749,1209
46045,"Edmunds County, South Dakota",South Dakota,2023,1742,1228
39141,"Ross County, Ohio",Ohio,2023,1709,1399
48037,"Bowie County, Texas",Texas,2023,2655,1518
19065,"Fayette County, Iowa",Iowa,2023,1746,1678
55051,"Iron County, Wisconsin",Wisconsin,2023,1783,1768
27005,"Becker County, Minnesota",Minnesota,2023,2007,1850
27137,"St. Louis County, Minnesota",Minnesota,2023,2317,1871
51079,"Greene County, Virginia",Virginia,2023,1985,2079
19055,"Delaware County, Iowa",Iowa,2023,2364,2116
06011,"Colusa County, California",California,2023,2739,2203
19193,"Woodbury County, Iowa",Iowa,2023,2643,2369
13113,"Fayette County, Georgia",Georgia,2023,3499,2438
39017,"Butler County, Ohio",Ohio,2023,3234,2657
24510,"Baltimore city, Maryland",Maryland,2023,3521,2662
37119,"Mecklenburg County, North Carolina",North Carolina,2023,2793,2733
36075,"Oswego County, New York",New York,2023,4012,2851
12086,"Miami-Dade County, Florida",Florida,2023,3816,2973
16013,"Blaine County, Idaho",Idaho,2023,1961,3313
24017,"Charles County, Maryland",Maryland,2023,4252,3950
50027,"Windsor County, Vermont",Vermont,2023,5610,4884
51510,"Alexandria city, Virginia",Virginia,2023,6848,6993
